"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"18.07.2010","995,00","999,00","999,00","985,13","-","-0,36%"
"16.07.2010","998,63","1.019,13","1.022,25","992,50","-","-1,89%"
"15.07.2010","1.017,88","994,38","1.021,63","993,88","-","2,35%"
"14.07.2010","994,50","997,13","1.004,13","993,38","-","-0,28%"
"13.07.2010","997,25","998,75","1.003,13","993,00","-","-0,05%"
"12.07.2010","997,75","994,38","1.008,38","986,38","-","0,25%"
"11.07.2010","995,25","994,75","995,25","987,88","-","-0,06%"
"09.07.2010","995,88","982,38","997,63","978,38","-","1,48%"
"08.07.2010","981,38","969,50","993,00","962,38","-","1,20%"
"07.07.2010","969,75","942,75","971,50","942,63","-","2,85%"
"06.07.2010","942,88","942,25","957,88","940,63","-","0,13%"
"05.07.2010","941,63","945,63","945,63","938,63","-","-0,42%"
"04.07.2010","945,63","945,63","945,63","945,63","-","0,04%"
"02.07.2010","945,25","935,38","948,38","934,88","-","1,00%"
"01.07.2010","935,88","934,75","938,13","926,50","-","0,16%"
"30.06.2010","934,38","933,75","950,00","927,75","-","0,15%"
"29.06.2010","933,00","931,13","942,50","931,13","-","-1,41%"
"28.06.2010","946,38","941,00","946,38","937,63","-","0,41%"
"25.06.2010","942,50","945,50","946,25","940,88","-","0,27%"
"24.06.2010","940,00","949,75","950,38","940,00","-","-0,54%"
"23.06.2010","945,13","952,75","953,88","945,13","-","-1,28%"
"22.06.2010","957,38","955,63","961,88","955,63","-","0,18%"
"21.06.2010","955,63","961,63","964,50","955,63","-","0,55%"
"18.06.2010","950,38","947,25","953,63","946,75","-","0,54%"
"17.06.2010","945,25","957,75","963,88","945,25","-","-1,27%"
"16.06.2010","957,38","952,63","961,63","952,00","-","0,55%"
"15.06.2010","952,13","950,50","961,63","947,38","-","0,16%"
"14.06.2010","950,63","948,13","958,63","946,38","-","0,24%"
"13.06.2010","948,38","945,13","949,38","945,13","-","0,32%"
"11.06.2010","945,38","934,63","946,88","930,63","-","1,10%"
"10.06.2010","935,13","945,50","951,88","930,63","-","-1,11%"
"09.06.2010","945,63","928,63","951,50","927,00","-","1,84%"
"08.06.2010","928,50","932,50","937,38","926,38","-","-0,47%"
"07.06.2010","932,88","932,50","938,88","928,38","-","0,11%"
"06.06.2010","931,88","933,38","934,88","931,25","-","-0,32%"
"04.06.2010","934,88","956,38","956,38","931,63","-","-2,24%"
"03.06.2010","956,25","935,63","958,38","935,50","-","2,19%"
"02.06.2010","935,75","932,00","936,63","930,88","-","0,42%"
"01.06.2010","931,88","940,75","943,63","930,63","-","-0,96%"
"31.05.2010","940,88","942,63","942,88","939,50","-","-0,19%"
"28.05.2010","942,63","953,63","953,88","936,63","-","-1,23%"
"27.05.2010","954,38","943,75","956,13","939,88","-","1,11%"
"26.05.2010","943,88","936,25","943,88","933,13","-","0,88%"
"25.05.2010","935,63","940,63","940,88","927,63","-","-0,52%"
"24.05.2010","940,50","942,50","951,88","937,75","-","-0,20%"
"23.05.2010","942,38","941,50","943,88","941,25","-","0,16%"
"21.05.2010","940,88","943,88","950,38","939,25","-","-0,28%"
"20.05.2010","943,50","944,38","947,63","931,13","-","-0,13%"
"19.05.2010","944,75","936,75","948,13","935,88","-","0,87%"
"18.05.2010","936,63","945,25","949,38","936,63","-","-0,82%"
"17.05.2010","944,38","954,50","954,63","938,13","-","-1,10%"
"16.05.2010","954,88","954,38","954,88","952,75","-","0,24%"
"14.05.2010","952,63","965,25","965,38","951,38","-","-1,22%"
"13.05.2010","964,38","964,38","969,38","959,88","-","-0,01%"
"12.05.2010","964,50","966,38","975,63","959,63","-","-0,06%"
"11.05.2010","965,13","961,75","968,88","953,75","-","0,34%"
"10.05.2010","961,88","961,13","968,88","960,13","-","0,27%"
"09.05.2010","959,25","965,38","966,00","959,25","-","-0,20%"
"07.05.2010","961,13","952,38","964,38","948,63","-","0,93%"
"06.05.2010","952,25","978,50","982,25","948,63","-","-2,70%"
"05.05.2010","978,63","987,50","992,63","976,25","-","-0,89%"
"04.05.2010","987,38","985,75","990,38","974,13","-","0,18%"
"03.05.2010","985,63","994,13","999,88","984,13","-","-1,41%"
"30.04.2010","999,75","997,88","1.002,13","992,38","-","0,18%"
"29.04.2010","998,00","994,25","1.006,13","993,63","-","0,34%"
"28.04.2010","994,63","991,13","1.001,88","988,13","-","0,34%"
"27.04.2010","991,25","1.007,50","1.011,38","988,63","-","-1,60%"
"26.04.2010","1.007,38","1.014,88","1.019,88","1.006,38","-","-0,76%"
"25.04.2010","1.015,13","1.005,13","1.015,13","1.005,13","-","0,63%"
"23.04.2010","1.008,75","1.013,00","1.017,00","1.006,88","-","-0,42%"
"22.04.2010","1.013,00","1.006,00","1.015,63","1.002,00","-","0,71%"
"21.04.2010","1.005,88","996,75","1.015,38","993,38","-","0,90%"
"20.04.2010","996,88","991,75","997,63","988,25","-","0,53%"
"19.04.2010","991,63","994,38","994,63","982,13","-","-0,29%"
"18.04.2010","994,50","991,75","994,75","991,13","-","1,38%"
"16.04.2010","981,00","984,88","989,63","979,13","-","-0,43%"
"15.04.2010","985,25","969,38","985,25","964,38","-","1,80%"
"14.04.2010","967,88","974,38","975,88","964,88","-","-0,05%"
"13.04.2010","968,38","956,00","972,13","955,00","-","0,89%"
"12.04.2010","959,88","953,13","965,13","952,88","-","0,73%"
"09.04.2010","952,88","954,13","963,75","947,38","-","0,63%"
"08.04.2010","946,88","948,13","951,75","945,38","-","-0,58%"
"07.04.2010","952,38","943,88","956,88","939,63","-","0,82%"
"06.04.2010","944,63","936,38","944,63","933,63","-","1,10%"
"05.04.2010","934,38","943,88","944,38","932,88","-","-0,77%"
"01.04.2010","941,63","940,38","945,13","932,63","-","0,13%"
"31.03.2010","940,38","973,63","973,63","930,88","-","-3,46%"
"30.03.2010","974,13","969,13","974,13","960,38","-","0,52%"
"29.03.2010","969,13","953,63","977,38","953,63","-","1,52%"
"26.03.2010","954,63","942,13","954,63","941,88","-","1,33%"
"25.03.2010","942,13","958,63","966,38","942,13","-","-1,80%"
"24.03.2010","959,38","959,50","962,38","953,38","-","-0,72%"
"23.03.2010","966,38","970,88","976,38","964,88","-","-0,26%"
"22.03.2010","968,88","961,25","974,88","956,63","-","0,79%"
"19.03.2010","961,25","960,13","961,25","952,38","-","0,20%"
"18.03.2010","959,38","950,25","962,38","948,88","-","0,05%"
"17.03.2010","958,88","945,63","962,13","942,13","-","1,51%"
"16.03.2010","944,63","937,25","947,88","935,63","-","1,42%"
"15.03.2010","931,38","924,88","933,00","922,13","-","0,73%"
"12.03.2010","924,63","936,38","937,13","923,13","-","-0,67%"
"11.03.2010","930,88","951,50","951,50","929,13","-","-2,95%"
"10.03.2010","959,13","947,63","964,13","941,88","-","1,27%"
"09.03.2010","947,13","949,88","949,88","935,38","-","-0,29%"
"08.03.2010","949,88","943,88","951,38","943,88","-","0,77%"
"05.03.2010","942,63","943,63","948,88","938,38","-","0,03%"
"04.03.2010","942,38","961,63","962,88","937,63","-","-2,32%"
"03.03.2010","964,75","963,25","971,38","962,25","-","0,06%"
"02.03.2010","964,13","962,38","968,88","957,88","-","0,04%"
"01.03.2010","963,75","966,63","967,63","953,88","-","0,12%"
"26.02.2010","962,63","946,88","963,88","946,88","-","1,57%"
"25.02.2010","947,75","962,38","962,38","942,63","-","-1,52%"
"24.02.2010","962,38","959,88","969,38","952,13","-","0,18%"
"23.02.2010","960,63","968,38","984,88","959,13","-","-0,80%"
"22.02.2010","968,38","954,50","969,88","953,63","-","2,43%"
"19.02.2010","945,38","941,38","948,38","937,13","-","0,05%"
"18.02.2010","944,88","956,25","957,88","942,13","-","-0,81%"
"17.02.2010","952,63","958,88","961,13","948,13","-","-1,17%"
"16.02.2010","963,88","958,38","965,88","958,13","-","1,90%"
"12.02.2010","945,88","931,63","946,38","926,13","-","0,29%"
"11.02.2010","943,13","945,63","946,88","936,13","-","0,53%"
"10.02.2010","938,13","924,75","939,50","919,75","-","1,49%"
"09.02.2010","924,38","929,25","942,50","920,13","-","-0,55%"
"08.02.2010","929,50","927,00","939,63","925,88","-","1,40%"
"05.02.2010","916,63","914,88","921,13","909,13","-","1,17%"
"04.02.2010","906,00","903,88","911,88","900,25","-","-0,38%"
"03.02.2010","909,50","924,38","924,38","908,13","-","-1,85%"
"02.02.2010","926,63","917,88","929,88","916,88","-","1,70%"
"01.02.2010","911,13","915,63","924,38","909,63","-","-0,48%"
"31.01.2010","915,50","915,50","915,50","915,50","-","0,03%"
"29.01.2010","915,25","933,13","935,13","913,88","-","-1,84%"
"28.01.2010","932,38","931,13","935,88","921,13","-","0,13%"
"27.01.2010","931,13","948,38","948,38","928,75","-","-1,82%"
"26.01.2010","948,38","941,25","949,13","932,63","-","0,80%"
"25.01.2010","940,88","950,25","953,13","935,63","-","-0,95%"
"22.01.2010","949,88","953,00","955,75","947,13","-","-0,31%"
"21.01.2010","952,88","946,88","959,38","946,88","-","1,09%"
"20.01.2010","942,63","964,25","964,25","940,88","-","-2,18%"
"19.01.2010","963,63","973,38","974,50","962,88","-","-1,00%"
"18.01.2010","973,38","973,38","973,38","973,38","-","-0,05%"
"15.01.2010","973,88","981,88","985,88","971,88","-","-0,81%"
"14.01.2010","981,88","993,13","993,38","975,38","-","-1,13%"
"13.01.2010","993,13","977,88","993,13","972,25","-","1,56%"
"12.01.2010","977,88","1.009,63","1.009,63","969,38","-","-3,17%"
"11.01.2010","1.009,88","1.019,13","1.024,63","1.005,88","-","-0,93%"
"08.01.2010","1.019,38","1.025,75","1.025,75","1.013,38","-","-0,66%"
"07.01.2010","1.026,13","1.057,75","1.057,75","1.024,63","-","-3,02%"
"06.01.2010","1.058,13","1.059,88","1.061,63","1.051,13","-","-0,17%"
"05.01.2010","1.059,88","1.057,88","1.064,38","1.050,63","-","0,17%"
"04.01.2010","1.058,13","1.048,63","1.074,63","1.048,63","-","0,91%"
"01.01.2010","1.048,63","1.048,63","1.048,63","1.048,63","-","-0,06%"
"31.12.2009","1.049,25","1.043,88","1.061,38","1.043,88","-","0,53%"
"30.12.2009","1.043,75","1.045,13","1.052,13","1.035,38","-","-0,13%"
"29.12.2009","1.045,13","1.040,38","1.049,13","1.033,38","-","0,46%"
"28.12.2009","1.040,38","1.009,00","1.041,63","1.009,00","-","3,11%"
"25.12.2009","1.009,00","1.009,00","1.009,00","1.009,00","-","-0,01%"
"24.12.2009","1.009,13","1.007,50","1.016,38","1.005,50","-","0,17%"
"23.12.2009","1.007,38","997,38","1.009,13","997,38","-","0,99%"
"22.12.2009","997,50","1.008,13","1.014,25","992,38","-","-1,03%"
"21.12.2009","1.007,88","1.019,38","1.027,63","1.007,38","-","-1,13%"
"20.12.2009","1.019,38","1.019,38","1.019,38","1.019,38","-","0,01%"
"18.12.2009","1.019,25","1.028,75","1.033,38","1.016,50","-","-0,92%"
"17.12.2009","1.028,75","1.060,25","1.060,25","1.016,50","-","-2,98%"
"16.12.2009","1.060,38","1.054,88","1.069,63","1.051,63","-","0,55%"
"15.12.2009","1.054,63","1.057,88","1.068,38","1.051,38","-","-0,31%"
"14.12.2009","1.057,88","1.034,25","1.058,88","1.031,63","-","2,28%"
"13.12.2009","1.034,25","1.034,25","1.034,25","1.034,25","-","0,01%"
"11.12.2009","1.034,13","1.030,88","1.041,25","1.020,13","-","0,44%"
"10.12.2009","1.029,63","1.029,50","1.032,13","1.019,63","-","0,17%"
"09.12.2009","1.027,88","1.043,88","1.051,25","1.021,63","-","-1,51%"
"08.12.2009","1.043,63","1.054,50","1.056,25","1.042,63","-","-1,07%"
"07.12.2009","1.054,88","1.048,38","1.060,88","1.047,38","-","0,92%"
"06.12.2009","1.045,25","1.045,25","1.045,25","1.045,25","-","0,00%"
"04.12.2009","1.045,25","1.047,63","1.051,00","1.031,13","-","-0,30%"
"03.12.2009","1.048,38","1.038,13","1.050,63","1.033,38","-","1,40%"
"02.12.2009","1.033,88","1.058,13","1.061,63","1.032,50","-","-2,29%"
"01.12.2009","1.058,13","1.058,13","1.077,88","1.057,13","-","0,02%"
"30.11.2009","1.057,88","1.057,13","1.069,13","1.050,63","-","0,42%"
"29.11.2009","1.053,50","1.053,50","1.053,50","1.053,50","-","0,02%"
"27.11.2009","1.053,25","1.048,00","1.056,63","1.035,88","-","0,50%"
"25.11.2009","1.048,00","1.053,25","1.055,38","1.034,13","-","0,13%"
"24.11.2009","1.046,63","1.038,63","1.046,63","1.033,38","-","0,77%"
"23.11.2009","1.038,63","1.045,13","1.066,13","1.038,63","-","-0,62%"
"22.11.2009","1.045,13","1.045,13","1.045,13","1.045,13","-","0,02%"
"20.11.2009","1.044,88","1.045,75","1.048,88","1.031,63","-","-0,08%"
"19.11.2009","1.045,75","1.028,88","1.048,63","1.024,13","-","1,62%"
"18.11.2009","1.029,13","1.030,75","1.048,88","1.024,50","-","-0,19%"
"17.11.2009","1.031,13","1.005,38","1.031,13","1.003,13","-","2,23%"
"16.11.2009","1.008,63","985,13","1.011,63","985,13","-","2,39%"
"15.11.2009","985,13","985,13","985,13","985,13","-","0,00%"
"13.11.2009","985,13","990,50","1.008,88","983,63","-","-0,56%"
"12.11.2009","990,63","973,38","996,25","961,88","-","1,82%"
"11.11.2009","972,88","965,88","986,38","964,63","-","0,75%"
"10.11.2009","965,63","963,13","973,63","952,75","-","-0,49%"
"09.11.2009","970,38","956,75","974,63","956,75","-","1,42%"
"08.11.2009","956,75","956,75","956,75","956,75","-","0,01%"
"06.11.2009","956,63","972,38","972,38","955,38","-","-1,62%"
"05.11.2009","972,38","998,63","998,63","971,63","-","-2,60%"
"04.11.2009","998,38","1.011,88","1.022,38","995,50","-","0,28%"
"02.11.2009","995,63","984,75","1.006,00","971,38","-","2,04%"
"01.11.2009","975,75","975,75","975,75","975,75","-","-0,04%"
"30.10.2009","976,13","987,00","987,00","969,25","-","-1,16%"
"29.10.2009","987,63","971,88","991,13","971,88","-","1,69%"
"28.10.2009","971,25","962,25","975,38","962,25","-","-0,24%"
"27.10.2009","973,63","989,75","993,75","972,75","-","-1,57%"
"26.10.2009","989,13","1.010,63","1.015,38","983,00","-","-2,13%"
"25.10.2009","1.010,63","1.010,63","1.010,63","1.010,63","-","0,05%"
"23.10.2009","1.010,13","1.009,38","1.029,13","1.002,75","-","0,09%"
"22.10.2009","1.009,25","1.007,25","1.010,88","998,13","-","0,21%"
"21.10.2009","1.007,13","986,63","1.016,00","986,63","-","2,08%"
"20.10.2009","986,63","1.001,50","1.001,50","983,50","-","-1,49%"
"19.10.2009","1.001,50","978,38","1.001,50","978,38","-","2,36%"
"18.10.2009","978,38","978,38","978,38","978,38","-","-0,04%"
"16.10.2009","978,75","982,25","988,00","975,00","-","-0,36%"
"15.10.2009","982,25","994,38","994,38","972,88","-","-1,24%"
"14.10.2009","994,63","992,25","1.008,63","988,38","-","0,25%"
"13.10.2009","992,13","999,50","1.005,25","989,38","-","8,07%"
"01.10.2009","918,00","924,75","932,75","914,75","76,08K","-0,97%"
"30.09.2009","927,00","916,75","931,25","906,50","81,55K","1,09%"
"29.09.2009","917,00","918,50","928,75","910,50","64,29K","-0,27%"
"28.09.2009","919,50","928,75","937,25","912,75","50,39K","-0,70%"
"25.09.2009","926,00","919,00","931,75","916,00","51,46K","0,71%"
"24.09.2009","919,50","915,50","929,75","904,50","67,08K","-0,11%"
"23.09.2009","920,50","921,50","926,00","902,00","63,07K","-0,16%"
"22.09.2009","922,00","912,50","927,25","903,25","76,72K","0,93%"
"21.09.2009","913,50","938,50","939,75","909,25","71,90K","-2,92%"
"18.09.2009","941,00","950,50","958,00","936,00","58,33K","-1,26%"
"17.09.2009","953,00","950,00","962,75","937,25","77,12K","0,26%"
"16.09.2009","950,50","959,00","960,75","928,25","92,23K","-0,99%"
"15.09.2009","960,00","906,50","977,75","901,50","136,10K","3,78%"
"14.09.2009","925,00","990,50","990,50","920,00","0,10K","-6,04%"
"11.09.2009","984,50","969,25","990,00","962,50","0,54K","1,13%"
"10.09.2009","973,50","974,50","979,00","961,50","0,25K","1,25%"
"09.09.2009","961,50","975,00","978,50","960,00","0,37K","-0,77%"
"08.09.2009","969,00","954,25","981,00","951,00","0,30K","0,83%"
"04.09.2009","961,00","982,00","983,75","958,00","0,44K","-2,14%"
"03.09.2009","982,00","1.009,00","1.018,00","969,00","0,93K","-2,70%"
"02.09.2009","1.009,25","1.014,75","1.022,50","1.002,00","0,70K","-0,47%"
"01.09.2009","1.014,00","1.100,00","1.114,25","1.011,75","1,86K","-7,82%"
"31.08.2009","1.100,00","1.139,50","1.147,00","1.094,00","1,85K","-3,15%"
"28.08.2009","1.135,75","1.115,25","1.164,75","1.111,00","7,64K","1,93%"
"27.08.2009","1.114,25","1.091,00","1.116,50","1.090,25","7,60K","2,18%"
"26.08.2009","1.090,50","1.092,50","1.101,50","1.080,00","6,32K","-0,05%"
"25.08.2009","1.091,00","1.077,00","1.108,00","1.072,75","13,50K","1,02%"
"24.08.2009","1.080,00","1.036,25","1.080,00","1.036,25","12,72K","5,57%"
"21.08.2009","1.023,00","1.006,00","1.035,75","998,00","12,43K","2,38%"
"20.08.2009","999,25","997,00","1.007,25","993,75","10,28K","0,23%"
"19.08.2009","997,00","998,00","1.005,00","979,75","9,52K","0,15%"
"18.08.2009","995,50","988,00","1.002,50","976,75","7,89K","0,76%"
"17.08.2009","988,00","1.019,00","1.025,50","977,00","12,98K","-10,18%"
"14.08.2009","1.100,00","1.175,50","1.175,50","1.106,00","0,50K","-7,35%"
"13.08.2009","1.187,25","1.221,50","1.241,25","1.187,25","1,77K","-2,36%"
"12.08.2009","1.216,00","1.210,25","1.226,50","1.190,00","1,66K","-0,04%"
"11.08.2009","1.216,50","1.172,50","1.226,00","1.168,00","2,52K","3,93%"
"10.08.2009","1.170,50","1.167,75","1.194,00","1.166,75","1,85K","-1,18%"
"07.08.2009","1.184,50","1.161,25","1.192,00","1.160,50","0,91K","1,20%"
"06.08.2009","1.170,50","1.174,00","1.176,00","1.149,75","1,15K","-0,38%"
"05.08.2009","1.175,00","1.176,00","1.182,75","1.154,00","2,03K","0,86%"
"04.08.2009","1.165,00","1.168,50","1.178,75","1.160,00","3,03K","-0,72%"
"03.08.2009","1.173,50","1.140,50","1.190,50","1.140,50","5,20K","3,48%"
"31.07.2009","1.134,00","1.127,75","1.140,00","1.110,50","9,09K","0,51%"
"30.07.2009","1.128,25","1.057,25","1.134,25","1.057,25","23,74K","6,69%"
"29.07.2009","1.057,50","1.053,00","1.066,75","1.035,75","21,68K","0,28%"
"28.07.2009","1.054,50","1.022,75","1.059,75","1.020,25","21,47K","3,26%"
"27.07.2009","1.021,25","1.019,25","1.025,75","1.011,25","16,76K","0,02%"
"24.07.2009","1.021,00","1.023,50","1.030,75","1.019,50","16,16K","-0,24%"
"23.07.2009","1.023,50","1.021,00","1.037,00","1.018,00","17,87K","0,49%"
"22.07.2009","1.018,50","1.014,25","1.026,75","1.009,25","13,18K","0,39%"
"21.07.2009","1.014,50","1.034,25","1.040,00","1.005,25","23,01K","-1,79%"
"20.07.2009","1.033,00","1.013,25","1.034,25","1.006,50","16,79K","2,33%"
"17.07.2009","1.009,50","977,25","1.011,00","977,25","20,11K","3,43%"
"16.07.2009","976,00","1.023,50","1.029,00","970,25","38,11K","-4,36%"
"15.07.2009","1.020,50","1.037,00","1.063,75","1.018,00","28,44K","-4,98%"
"14.07.2009","1.074,00","1.079,75","1.090,00","1.058,25","0,26K","-1,60%"
"13.07.2009","1.091,50","1.111,50","1.140,00","1.073,75","0,82K","-3,26%"
"10.07.2009","1.128,25","1.110,00","1.137,00","1.072,25","1,30K","1,60%"
"09.07.2009","1.110,50","1.085,25","1.115,00","1.063,00","1,15K","2,44%"
"08.07.2009","1.084,00","1.138,25","1.146,50","1.079,00","2,53K","-4,37%"
"07.07.2009","1.133,50","1.202,00","1.206,00","1.118,25","4,20K","-5,54%"
"06.07.2009","1.200,00","1.239,00","1.239,00","1.197,00","2,38K","-3,46%"
"02.07.2009","1.243,00","1.258,50","1.258,50","1.223,00","4,08K","-1,23%"
"01.07.2009","1.258,50","1.228,00","1.265,50","1.228,00","10,16K","2,63%"
"30.06.2009","1.226,25","1.220,00","1.232,50","1.190,00","20,91K","0,93%"
"29.06.2009","1.215,00","1.200,00","1.225,25","1.196,00","46,95K","1,17%"
"26.06.2009","1.201,00","1.195,75","1.209,75","1.194,75","49,30K","0,42%"
"25.06.2009","1.196,00","1.182,75","1.202,00","1.180,00","49,31K","0,93%"
"24.06.2009","1.185,00","1.179,00","1.194,50","1.170,50","42,58K","0,51%"
"23.06.2009","1.179,00","1.152,25","1.182,00","1.152,25","41,21K","2,39%"
"22.06.2009","1.151,50","1.184,00","1.184,50","1.150,50","65,48K","-2,33%"
"19.06.2009","1.179,00","1.217,75","1.225,75","1.175,50","67,11K","-2,86%"
"18.06.2009","1.213,75","1.211,00","1.226,00","1.199,00","57,25K","0,62%"
"17.06.2009","1.206,25","1.203,00","1.215,00","1.188,00","72,15K","0,42%"
"16.06.2009","1.201,25","1.202,00","1.219,00","1.187,50","71,11K","0,36%"
"15.06.2009","1.197,00","1.244,00","1.254,50","1.197,00","78,28K","-3,89%"
"12.06.2009","1.245,50","1.268,00","1.281,75","1.235,50","82,87K","-1,70%"
"11.06.2009","1.267,00","1.249,25","1.291,25","1.248,25","114,54K","1,69%"
"10.06.2009","1.246,00","1.240,00","1.255,50","1.237,50","99,29K","0,20%"
"09.06.2009","1.243,50","1.234,00","1.249,00","1.226,75","90,92K","0,89%"
"08.06.2009","1.232,50","1.227,00","1.239,75","1.216,00","87,74K","0,57%"
"05.06.2009","1.225,50","1.231,00","1.236,50","1.211,50","83,37K","-0,37%"
"04.06.2009","1.230,00","1.182,00","1.232,00","1.177,00","92,74K","4,06%"
"03.06.2009","1.182,00","1.210,50","1.212,75","1.181,00","84,92K","-2,23%"
"02.06.2009","1.209,00","1.218,00","1.221,75","1.200,50","71,04K","-0,78%"
"01.06.2009","1.218,50","1.186,00","1.227,00","1.185,75","97,97K","2,91%"
"29.05.2009","1.184,00","1.177,25","1.193,00","1.175,25","72,11K","0,42%"
"28.05.2009","1.179,00","1.181,25","1.197,50","1.175,25","77,91K","-0,67%"
"27.05.2009","1.187,00","1.191,00","1.200,75","1.177,50","94,01K","0,13%"
"26.05.2009","1.185,50","1.155,25","1.187,50","1.151,00","83,02K","1,67%"
"22.05.2009","1.166,00","1.174,00","1.184,75","1.164,00","67,14K","-0,77%"
"21.05.2009","1.175,00","1.166,00","1.177,50","1.150,00","77,54K","0,51%"
"20.05.2009","1.169,00","1.161,75","1.189,50","1.160,00","101,89K","0,60%"
"19.05.2009","1.162,00","1.146,00","1.169,50","1.141,00","84,94K","1,35%"
"18.05.2009","1.146,50","1.125,00","1.148,25","1.113,50","70,54K","1,42%"
"15.05.2009","1.130,50","1.146,00","1.156,25","1.124,75","80,10K","-3,04%"
"14.05.2009","1.166,00","1.150,00","1.166,00","1.140,00","0,45K","1,39%"
"13.05.2009","1.150,00","1.156,75","1.156,75","1.135,00","0,65K","1,10%"
"12.05.2009","1.137,50","1.129,00","1.139,00","1.115,00","0,79K","0,66%"
"11.05.2009","1.130,00","1.120,00","1.134,00","1.113,00","1,86K","-0,35%"
"08.05.2009","1.134,00","1.126,00","1.136,00","1.118,00","2,01K","1,34%"
"07.05.2009","1.119,00","1.132,25","1.145,00","1.116,00","1,81K","-1,41%"
"06.05.2009","1.135,00","1.116,25","1.135,00","1.115,25","2,11K","1,70%"
"05.05.2009","1.116,00","1.120,00","1.127,00","1.107,00","2,64K","0,07%"
"04.05.2009","1.115,25","1.098,50","1.133,25","1.096,25","3,33K","1,20%"
"01.05.2009","1.102,00","1.068,25","1.103,50","1.060,75","5,24K","2,99%"
"30.04.2009","1.070,00","1.031,75","1.072,00","1.029,75","23,12K","3,48%"
"29.04.2009","1.034,00","990,00","1.034,75","986,00","34,16K","4,50%"
"28.04.2009","989,50","1.007,50","1.017,75","988,00","33,78K","-1,52%"
"27.04.2009","1.004,75","1.034,00","1.034,00","984,50","38,50K","-3,41%"
"24.04.2009","1.040,25","1.035,75","1.046,75","1.029,00","27,12K","0,24%"
"23.04.2009","1.037,75","1.046,00","1.063,75","1.033,75","43,15K","-0,79%"
"22.04.2009","1.046,00","1.041,00","1.051,00","1.035,25","40,03K","0,77%"
"21.04.2009","1.038,00","1.020,75","1.042,75","1.012,75","71,97K","1,91%"
"20.04.2009","1.018,50","1.047,25","1.064,00","1.017,00","72,95K","-3,09%"
"17.04.2009","1.051,00","1.057,75","1.073,00","1.048,00","111,19K","-0,71%"
"16.04.2009","1.058,50","1.035,00","1.059,00","1.034,50","100,64K","2,27%"
"15.04.2009","1.035,00","1.035,00","1.046,50","1.028,50","85,47K","-0,10%"
"14.04.2009","1.036,00","1.019,25","1.043,50","1.015,00","109,68K","1,42%"
"13.04.2009","1.021,50","1.007,00","1.023,00","998,25","71,50K","1,44%"
"09.04.2009","1.007,00","1.005,00","1.030,75","1.005,00","97,82K","0,10%"
"08.04.2009","1.006,00","986,50","1.011,25","981,50","102,12K","1,67%"
"07.04.2009","989,50","994,75","1.006,00","987,25","97,97K","-0,45%"
"06.04.2009","994,00","995,25","1.009,00","986,25","83,14K","-0,15%"
"03.04.2009","995,50","974,25","997,50","972,00","70,33K","1,89%"
"02.04.2009","977,00","951,75","987,50","951,00","91,79K","2,63%"
"01.04.2009","952,00","949,00","959,75","943,00","65,78K","0,00%"
"31.03.2009","952,00","904,50","954,00","904,50","103,11K","5,25%"
"30.03.2009","904,50","917,50","924,00","897,00","70,96K","-1,36%"
"27.03.2009","917,00","943,00","948,75","916,00","79,94K","-2,86%"
"26.03.2009","944,00","950,75","962,00","941,25","66,47K","-0,74%"
"25.03.2009","951,00","965,00","971,00","948,00","86,83K","-1,65%"
"24.03.2009","967,00","956,50","970,75","948,25","69,18K","1,20%"
"23.03.2009","955,50","952,25","981,25","951,50","76,48K","0,37%"
"20.03.2009","952,00","937,00","953,00","935,25","69,01K","1,22%"
"19.03.2009","940,50","929,50","952,75","928,25","91,58K","2,79%"
"18.03.2009","915,00","913,00","920,75","909,00","53,27K","0,22%"
"17.03.2009","913,00","908,50","921,75","902,75","74,04K","0,22%"
"16.03.2009","911,00","869,25","918,00","864,75","95,91K","3,23%"
"13.03.2009","882,50","898,00","904,00","881,75","-","-1,84%"
"12.03.2009","899,00","875,00","900,00","875,00","0,61K","2,74%"
"11.03.2009","875,00","889,00","899,00","870,25","0,44K","-1,57%"
"10.03.2009","889,00","881,00","905,00","881,00","0,71K","0,91%"
"09.03.2009","881,00","892,25","899,00","879,00","0,83K","0,23%"
"06.03.2009","879,00","867,00","888,50","867,00","1,77K","1,91%"
"05.03.2009","862,50","876,00","876,50","853,00","2,42K","-1,48%"
"04.03.2009","875,50","860,00","888,25","860,00","3,11K","1,45%"
"03.03.2009","863,00","846,50","866,00","846,50","5,50K","1,71%"
"02.03.2009","848,50","869,50","874,00","843,00","5,95K","-2,97%"
"27.02.2009","874,50","865,50","879,25","851,00","12,58K","0,60%"
"26.02.2009","869,25","878,00","889,50","858,00","36,88K","-1,00%"
"25.02.2009","878,00","880,25","890,75","863,00","41,56K","-0,34%"
"24.02.2009","881,00","870,25","881,50","865,25","39,76K","0,95%"
"23.02.2009","872,75","864,50","894,50","860,75","73,77K","1,19%"
"20.02.2009","862,50","883,00","889,25","854,00","87,84K","-2,49%"
"19.02.2009","884,50","885,50","902,00","881,25","79,62K","-0,34%"
"18.02.2009","887,50","902,00","909,75","885,25","90,03K","-1,72%"
"17.02.2009","903,00","955,00","960,00","899,00","92,80K","-5,49%"
"13.02.2009","955,50","970,00","981,50","955,00","66,63K","-1,34%"
"12.02.2009","968,50","978,00","985,25","967,50","81,83K","-0,97%"
