"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"31.12.2019","387,75","388,25","389,75","386,25","85,10K","-0,13%"
"30.12.2019","388,25","389,25","392,00","386,75","123,53K","-0,45%"
"27.12.2019","390,00","388,00","391,00","388,00","85,21K","0,39%"
"26.12.2019","388,50","388,00","389,00","386,50","49,93K","0,06%"
"25.12.2019","388,25","388,25","388,25","388,25","-","0,19%"
"24.12.2019","387,50","388,50","389,00","387,00","50,42K","-0,32%"
"23.12.2019","388,75","388,00","390,25","387,25","82,26K","0,26%"
"20.12.2019","387,75","386,50","389,50","386,00","85,33K","0,32%"
"19.12.2019","386,50","387,00","389,00","385,00","99,13K","-0,13%"
"18.12.2019","387,00","389,25","390,00","385,75","125,53K","-0,77%"
"17.12.2019","390,00","387,50","390,50","386,25","118,24K","0,52%"
"16.12.2019","388,00","383,50","389,50","383,25","180,90K","5,94%"
"13.12.2019","366,25","373,75","374,50","366,25","0,09K","-0,20%"
"12.12.2019","367,00","358,25","368,75","358,25","0,66K","2,59%"
"11.12.2019","357,75","363,00","363,00","357,00","0,26K","-1,51%"
"10.12.2019","363,25","365,75","367,00","362,50","0,89K","-0,68%"
"09.12.2019","365,75","366,50","368,00","365,00","0,64K","-0,20%"
"06.12.2019","366,50","364,75","368,75","364,75","0,96K","0,27%"
"05.12.2019","365,50","368,50","369,75","365,25","3,03K","-0,88%"
"04.12.2019","368,75","371,75","373,50","367,75","2,99K","-0,87%"
"03.12.2019","372,00","373,75","376,25","371,50","4,94K","-0,40%"
"02.12.2019","373,50","371,75","375,50","370,00","6,28K","-1,90%"
"01.12.2019","380,75","380,75","380,75","380,75","-","2,56%"
"29.11.2019","371,25","365,75","372,25","365,00","15,51K","-0,60%"
"28.11.2019","373,50","373,50","373,50","373,50","-","2,96%"
"27.11.2019","362,75","367,25","368,75","362,25","163,97K","-1,29%"
"26.11.2019","367,50","369,75","370,50","367,00","207,68K","-0,81%"
"25.11.2019","370,50","368,75","372,75","368,25","199,30K","0,47%"
"22.11.2019","368,75","368,00","370,25","367,50","228,11K","0,07%"
"21.11.2019","368,50","366,75","369,75","366,25","158,70K","0,48%"
"20.11.2019","366,75","369,75","370,50","365,75","297,02K","-0,88%"
"19.11.2019","370,00","367,75","373,00","367,75","202,02K","0,61%"
"18.11.2019","367,75","371,00","371,75","367,50","206,27K","-0,94%"
"15.11.2019","371,25","375,50","376,50","370,75","140,18K","-1,20%"
"14.11.2019","375,75","375,25","377,50","374,50","144,89K","0,13%"
"13.11.2019","375,25","377,00","377,75","375,00","195,98K","-0,66%"
"12.11.2019","377,75","373,50","378,00","372,75","220,51K","1,21%"
"11.11.2019","373,25","376,00","377,00","372,50","211,22K","-1,06%"
"08.11.2019","377,25","375,25","383,75","372,50","343,77K","0,53%"
"07.11.2019","375,25","379,25","380,00","373,75","219,15K","-0,92%"
"06.11.2019","378,75","382,25","385,00","377,50","185,34K","-0,79%"
"05.11.2019","381,75","383,25","384,75","380,50","157,13K","-0,39%"
"04.11.2019","383,25","386,75","387,75","383,00","145,37K","-1,54%"
"01.11.2019","389,25","389,25","391,75","386,25","151,94K","-0,19%"
"31.10.2019","390,00","390,25","391,00","384,75","176,19K","-0,19%"
"30.10.2019","390,75","385,75","391,25","385,25","177,03K","1,17%"
"29.10.2019","386,25","383,50","387,50","382,00","153,73K","0,59%"
"28.10.2019","384,00","386,00","386,50","383,25","122,79K","-0,71%"
"25.10.2019","386,75","387,00","390,00","385,75","131,68K","0,00%"
"24.10.2019","386,75","388,50","390,75","385,25","130,66K","-0,26%"
"23.10.2019","387,75","387,75","389,50","384,00","117,56K","-0,06%"
"22.10.2019","388,00","387,00","392,50","385,00","136,69K","0,19%"
"21.10.2019","387,25","390,00","393,75","386,50","150,19K","-0,96%"
"18.10.2019","391,00","394,00","395,75","389,75","122,01K","-0,95%"
"17.10.2019","394,75","391,75","397,25","391,50","141,53K","0,77%"
"16.10.2019","391,75","392,00","392,75","387,50","139,68K","-0,38%"
"15.10.2019","393,25","397,00","398,50","392,50","143,68K","-1,13%"
"14.10.2019","397,75","401,25","402,50","393,25","170,71K","0,00%"
"11.10.2019","397,75","380,75","398,75","380,50","272,44K","4,60%"
"10.10.2019","380,25","392,75","395,00","378,25","297,05K","-3,55%"
"09.10.2019","394,25","395,50","397,25","393,00","140,85K","-0,38%"
"08.10.2019","395,75","387,50","396,50","386,00","200,46K","2,26%"
"07.10.2019","387,00","387,50","387,75","385,00","100,42K","0,58%"
"04.10.2019","384,75","388,00","389,00","383,75","116,34K","-1,03%"
"03.10.2019","388,75","387,00","390,75","385,50","125,49K","0,26%"
"02.10.2019","387,75","390,50","391,75","385,50","158,92K","-1,21%"
"01.10.2019","392,50","386,75","392,75","385,25","227,07K","1,16%"
"30.09.2019","388,00","372,00","388,25","371,50","337,25K","4,44%"
"27.09.2019","371,50","371,25","373,00","369,75","90,80K","-0,27%"
"26.09.2019","372,50","373,50","375,75","368,25","175,42K","-0,47%"
"25.09.2019","374,25","375,25","377,50","372,25","119,19K","-0,13%"
"24.09.2019","374,75","372,00","376,00","370,25","144,29K","0,40%"
"23.09.2019","373,25","371,25","374,50","371,00","100,44K","0,67%"
"20.09.2019","370,75","372,75","374,50","369,50","133,00K","-0,54%"
"19.09.2019","372,75","371,50","373,75","369,50","117,07K","0,40%"
"18.09.2019","371,25","367,75","372,00","365,75","126,83K","0,88%"
"17.09.2019","368,00","374,00","374,25","366,00","154,63K","-1,60%"
"16.09.2019","374,00","372,00","374,75","367,50","133,44K","5,20%"
"13.09.2019","355,50","358,50","358,50","358,50","0,12K","0,28%"
"12.09.2019","354,50","349,75","353,75","349,50","0,15K","1,79%"
"11.09.2019","348,25","349,75","349,75","344,75","0,33K","-0,07%"
"10.09.2019","348,50","344,00","349,50","344,00","0,31K","2,27%"
"09.09.2019","340,75","343,25","343,25","340,00","0,94K","-0,51%"
"06.09.2019","342,50","347,50","348,25","341,50","1,36K","-1,15%"
"05.09.2019","346,50","346,50","349,75","346,50","1,81K","0,14%"
"04.09.2019","346,00","350,50","351,00","344,50","3,85K","-1,07%"
"03.09.2019","349,75","358,75","359,00","349,00","5,34K","-2,30%"
"30.08.2019","358,00","359,75","364,50","356,75","11,24K","-0,49%"
"29.08.2019","359,75","363,00","369,00","357,50","122,79K","-0,83%"
"28.08.2019","362,75","357,25","365,50","355,25","172,93K","1,61%"
"27.08.2019","357,00","359,00","360,00","356,75","129,89K","-0,42%"
"26.08.2019","358,50","358,00","362,00","357,00","122,54K","-0,35%"
"23.08.2019","359,75","362,75","363,00","357,50","169,87K","-0,96%"
"22.08.2019","363,25","363,00","366,50","359,00","99,25K","0,21%"
"21.08.2019","362,50","360,00","364,00","357,00","125,86K","0,83%"
"20.08.2019","359,50","366,50","370,25","359,25","89,47K","-1,51%"
"19.08.2019","365,00","367,25","368,25","363,25","78,54K","-1,62%"
"16.08.2019","371,00","361,50","371,25","361,25","104,81K","2,84%"
"15.08.2019","360,75","360,25","363,75","358,25","108,78K","0,49%"
"14.08.2019","359,00","366,25","370,50","358,50","185,09K","-1,91%"
"13.08.2019","366,00","379,00","379,00","365,50","312,97K","-5,00%"
"12.08.2019","385,25","409,75","410,00","385,25","248,13K","-6,09%"
"09.08.2019","410,25","410,75","417,00","407,25","185,37K","-0,18%"
"08.08.2019","411,00","407,25","412,00","405,50","184,79K","1,11%"
"07.08.2019","406,50","404,75","407,50","400,50","167,53K","0,62%"
"06.08.2019","404,00","405,75","408,00","400,75","113,07K","-0,31%"
"05.08.2019","405,25","400,00","406,75","391,00","109,69K","1,44%"
"02.08.2019","399,50","394,75","400,00","393,50","90,36K","1,72%"
"01.08.2019","392,75","401,75","403,00","387,25","145,33K","-1,87%"
"31.07.2019","400,25","410,75","413,75","400,00","151,79K","-2,67%"
"30.07.2019","411,25","417,00","417,00","410,25","81,03K","-1,38%"
"29.07.2019","417,00","413,25","419,50","412,00","90,11K","0,60%"
"26.07.2019","414,50","418,25","419,50","413,00","120,75K","-0,96%"
"25.07.2019","418,50","424,00","425,75","418,00","172,28K","-1,30%"
"24.07.2019","424,00","425,00","430,50","421,50","93,16K","-0,35%"
"23.07.2019","425,50","423,75","426,50","418,25","131,11K","0,77%"
"22.07.2019","422,25","430,75","432,25","421,00","110,95K","-1,97%"
"19.07.2019","430,75","425,50","434,00","423,75","114,52K","1,47%"
"18.07.2019","424,50","435,00","436,00","423,25","156,00K","-2,64%"
"17.07.2019","436,00","435,25","441,50","431,50","125,87K","0,17%"
"16.07.2019","435,25","437,75","440,75","429,00","144,49K","-1,30%"
"15.07.2019","441,00","459,25","460,00","439,75","164,47K","-1,89%"
"12.07.2019","449,50","447,75","457,00","447,75","0,27K","0,39%"
"11.07.2019","447,75","433,25","448,00","433,25","0,60K","3,11%"
"10.07.2019","434,25","430,00","434,75","428,00","0,49K","0,58%"
"09.07.2019","431,75","437,25","437,75","429,25","0,45K","-1,54%"
"08.07.2019","438,50","440,75","442,75","432,00","2,08K","1,04%"
"05.07.2019","434,00","433,00","435,50","427,00","2,13K","0,23%"
"03.07.2019","433,00","417,00","433,75","417,00","3,47K","4,72%"
"02.07.2019","413,50","412,50","415,50","408,25","6,53K","0,36%"
"01.07.2019","412,00","424,25","424,75","410,25","13,48K","-1,96%"
"28.06.2019","420,25","439,00","455,00","411,00","34,51K","-4,49%"
"27.06.2019","440,00","443,00","445,50","438,50","141,13K","-0,73%"
"26.06.2019","443,25","447,00","447,25","440,75","158,88K","-0,95%"
"25.06.2019","447,50","451,00","453,00","446,50","158,43K","0,17%"
"24.06.2019","446,75","442,25","447,75","440,25","172,09K","1,02%"
"21.06.2019","442,25","452,00","454,00","441,75","251,09K","-1,72%"
"20.06.2019","450,00","441,50","450,75","436,50","198,63K","2,04%"
"19.06.2019","441,00","449,75","451,75","438,25","193,33K","-1,95%"
"18.06.2019","449,75","455,50","458,00","442,75","221,47K","-1,10%"
"17.06.2019","454,75","458,25","464,25","450,50","279,48K","0,39%"
"14.06.2019","453,00","442,00","457,25","441,75","312,81K","2,49%"
"13.06.2019","442,00","429,75","442,75","429,50","402,15K","2,79%"
"12.06.2019","430,00","427,75","434,50","424,00","331,36K","0,53%"
"11.06.2019","427,75","415,00","430,25","408,25","360,32K","2,89%"
"10.06.2019","415,75","413,00","416,50","409,00","279,95K","0,00%"
"07.06.2019","415,75","421,00","423,50","415,00","227,75K","-1,13%"
"06.06.2019","420,50","414,50","421,50","407,00","279,01K","1,39%"
"05.06.2019","414,75","424,25","424,75","412,25","231,86K","-2,47%"
"04.06.2019","425,25","435,00","436,00","421,25","306,70K","0,24%"
"03.06.2019","424,25","426,25","430,75","418,25","288,44K","-0,64%"
"31.05.2019","427,00","435,00","437,50","423,25","302,17K","-2,12%"
"30.05.2019","436,25","416,50","436,75","413,25","324,91K","4,18%"
"29.05.2019","418,75","429,25","438,00","412,25","484,44K","-0,36%"
"28.05.2019","420,25","408,00","421,00","407,50","417,68K","3,96%"
"24.05.2019","404,25","390,50","404,75","389,75","299,95K","3,72%"
"23.05.2019","389,75","394,00","399,00","387,00","340,12K","-1,20%"
"22.05.2019","394,50","393,25","396,50","386,25","291,26K","0,06%"
"21.05.2019","394,25","393,25","399,00","391,25","451,26K","1,35%"
"20.05.2019","389,00","386,00","391,50","385,75","358,73K","1,50%"
"17.05.2019","383,25","380,00","384,75","380,00","319,50K","1,12%"
"16.05.2019","379,00","368,75","380,75","368,75","248,51K","2,57%"
"15.05.2019","369,50","369,00","380,00","368,00","336,99K","2,50%"
"14.05.2019","360,50","354,25","360,75","353,50","0,20K","3,74%"
"13.05.2019","347,50","335,50","348,25","335,50","0,29K","1,46%"
"10.05.2019","342,50","346,50","346,50","338,25","0,31K","-0,58%"
"09.05.2019","344,50","350,00","350,00","344,00","0,66K","-3,03%"
"08.05.2019","355,25","356,50","356,50","353,25","0,86K","-0,77%"
"07.05.2019","358,00","357,00","359,25","355,00","1,16K","0,63%"
"06.05.2019","355,75","352,50","356,00","349,00","1,71K","-2,00%"
"03.05.2019","363,00","362,25","363,25","359,50","1,65K","0,28%"
"02.05.2019","362,00","361,00","362,50","358,50","4,31K","0,56%"
"01.05.2019","360,00","353,50","360,50","353,50","8,29K","1,91%"
"30.04.2019","353,25","352,25","354,00","349,25","14,38K","0,36%"
"29.04.2019","352,00","353,25","356,00","351,25","250,77K","0,21%"
"26.04.2019","351,25","347,25","353,50","347,00","166,75K","1,08%"
"25.04.2019","347,50","346,00","351,00","342,25","236,88K","0,22%"
"24.04.2019","346,75","351,00","352,50","345,50","241,39K","-1,28%"
"23.04.2019","351,25","354,75","355,00","350,25","194,77K","-0,99%"
"22.04.2019","354,75","359,00","359,00","354,25","144,71K","-1,05%"
"19.04.2019","358,50","358,50","358,50","358,50","-","0,00%"
"18.04.2019","358,50","358,00","359,25","357,00","102,30K","0,07%"
"17.04.2019","358,25","358,25","360,00","356,75","148,18K","-0,21%"
"16.04.2019","359,00","362,50","362,50","357,25","192,35K","-1,03%"
"15.04.2019","362,75","361,25","364,25","361,00","208,54K","0,48%"
"12.04.2019","361,00","360,25","361,50","358,50","95,87K","0,28%"
"11.04.2019","360,00","361,25","363,00","358,50","264,73K","-0,48%"
"10.04.2019","361,75","360,25","362,75","360,00","253,30K","0,49%"
"09.04.2019","360,00","359,75","362,25","355,25","275,45K","0,00%"
"08.04.2019","360,00","362,25","363,50","359,50","269,56K","-0,69%"
"05.04.2019","362,50","364,50","364,75","360,50","273,06K","-0,75%"
"04.04.2019","365,25","362,75","366,25","362,75","159,33K","0,69%"
"03.04.2019","362,75","361,25","364,75","360,50","135,85K","0,35%"
"02.04.2019","361,50","362,25","363,50","359,25","117,19K","-0,07%"
"01.04.2019","361,75","356,50","363,00","356,50","239,35K","1,47%"
"29.03.2019","356,50","373,75","375,00","356,00","441,01K","-4,68%"
"28.03.2019","374,00","373,75","374,75","372,00","105,83K","0,07%"
"27.03.2019","373,75","376,75","377,00","372,00","127,92K","-0,93%"
"26.03.2019","377,25","379,25","380,50","375,50","165,18K","-0,66%"
"25.03.2019","379,75","378,75","380,75","376,75","155,85K","0,40%"
"22.03.2019","378,25","375,75","380,75","375,50","222,58K","0,53%"
"21.03.2019","376,25","371,00","377,50","370,50","220,23K","1,28%"
"20.03.2019","371,50","371,50","372,50","368,75","101,48K","0,07%"
"19.03.2019","371,25","372,00","373,75","367,75","159,38K","-0,07%"
"18.03.2019","371,50","374,00","375,50","370,25","169,24K","-0,47%"
"15.03.2019","373,25","369,25","373,75","369,00","197,27K","3,25%"
"14.03.2019","361,50","360,25","363,25","360,00","0,39K","1,19%"
"13.03.2019","357,25","357,25","359,50","355,00","0,32K","0,21%"
"12.03.2019","356,50","353,25","357,75","352,75","0,80K","1,13%"
"11.03.2019","352,50","357,50","357,50","353,00","1,75K","-0,63%"
"08.03.2019","354,75","357,75","358,25","354,00","2,27K","-0,35%"
"07.03.2019","356,00","362,25","362,25","355,75","2,48K","-1,79%"
"06.03.2019","362,50","366,00","366,00","361,00","2,92K","-0,96%"
"05.03.2019","366,00","366,00","367,25","364,50","4,57K","0,27%"
"04.03.2019","365,00","365,25","368,00","364,50","5,27K","0,27%"
"01.03.2019","364,00","361,75","364,00","357,50","12,36K","0,55%"
"28.02.2019","362,00","363,75","364,75","361,25","23,51K","-0,48%"
"27.02.2019","363,75","366,00","368,25","362,50","189,22K","-0,68%"
"26.02.2019","366,25","370,75","371,25","365,50","242,77K","-1,15%"
"25.02.2019","370,50","377,75","378,50","370,00","344,71K","-1,27%"
"22.02.2019","375,25","374,75","377,75","374,50","316,66K","-0,07%"
"21.02.2019","375,50","371,00","378,50","370,50","257,19K","1,28%"
"20.02.2019","370,75","371,50","373,50","368,50","310,67K","0,27%"
"19.02.2019","369,75","374,25","376,25","369,00","230,71K","-1,40%"
"18.02.2019","375,00","374,75","375,00","374,75","-","0,07%"
"17.02.2019","374,75","374,75","374,75","374,75","-","0,00%"
"15.02.2019","374,75","374,75","376,50","373,00","209,10K","0,00%"
"14.02.2019","374,75","378,75","379,00","374,00","225,29K","-1,06%"
"13.02.2019","378,75","377,50","379,00","376,25","243,88K","0,13%"
"12.02.2019","378,25","373,50","378,75","373,00","291,26K","1,48%"
"11.02.2019","372,75","374,50","375,00","371,75","309,36K","-0,47%"
"10.02.2019","374,50","374,25","374,50","374,25","-","0,07%"
"08.02.2019","374,25","376,50","381,75","374,00","340,78K","-0,60%"
"07.02.2019","376,50","379,75","380,25","376,25","259,74K","-0,92%"
"06.02.2019","380,00","380,50","380,75","379,00","145,15K","-0,20%"
"05.02.2019","380,75","379,50","381,25","377,00","171,95K","0,40%"
"04.02.2019","379,25","377,75","379,75","376,50","145,83K","0,26%"
"03.02.2019","378,25","378,25","378,25","378,25","-","0,00%"
"01.02.2019","378,25","376,50","380,75","376,50","151,47K","0,46%"
"31.01.2019","376,50","381,00","381,50","375,75","205,75K","-1,25%"
"30.01.2019","381,25","377,75","381,50","377,50","198,90K","1,06%"
"29.01.2019","377,25","379,75","380,75","376,00","187,02K","-0,66%"
"28.01.2019","379,75","379,50","381,00","378,00","102,14K","0,00%"
"27.01.2019","379,75","380,00","380,00","379,75","-","-0,13%"
"25.01.2019","380,25","377,00","380,50","376,00","134,09K","0,86%"
"24.01.2019","377,00","378,75","379,75","375,75","124,11K","-0,46%"
"23.01.2019","378,75","379,50","381,75","378,00","127,61K","-0,07%"
"22.01.2019","379,00","380,75","382,25","376,75","211,43K","-0,39%"
"20.01.2019","380,50","380,50","380,50","380,50","-","-0,33%"
"18.01.2019","381,75","379,75","383,00","377,75","191,03K","0,46%"
"17.01.2019","380,00","374,00","381,50","373,75","207,63K","1,60%"
"16.01.2019","374,00","372,75","375,00","372,50","164,72K","0,74%"
"15.01.2019","371,25","379,50","381,00","371,00","251,26K","-1,92%"
"14.01.2019","378,50","378,50","381,00","377,00","144,74K","0,00%"
"13.01.2019","378,50","378,25","378,50","378,25","-","0,07%"
"11.01.2019","378,25","377,00","379,25","376,75","131,82K","0,53%"
"10.01.2019","376,25","381,50","382,75","376,00","181,39K","-1,51%"
"09.01.2019","382,00","380,50","383,50","380,50","192,06K","0,53%"
"08.01.2019","380,00","382,50","384,50","379,00","172,29K","-0,59%"
"07.01.2019","382,25","382,25","384,00","381,75","110,62K","0,00%"
"06.01.2019","382,25","382,75","382,75","382,00","-","-0,20%"
"04.01.2019","383,00","380,00","383,50","379,75","178,17K","0,86%"
"03.01.2019","379,75","375,50","380,50","374,75","101,46K","1,06%"
"02.01.2019","375,75","375,25","377,75","374,00","104,72K","0,20%"
"31.12.2018","375,00","375,50","377,00","372,75","91,13K","-0,13%"
"28.12.2018","375,50","374,50","377,50","374,50","89,17K","0,27%"
"27.12.2018","374,50","373,25","376,50","373,25","96,24K","0,33%"
"26.12.2018","373,25","378,25","379,25","372,50","97,15K","-1,19%"
"24.12.2018","377,75","378,25","379,00","375,25","54,84K","-0,20%"
"21.12.2018","378,50","375,50","379,50","374,75","138,73K","0,87%"
"20.12.2018","375,25","381,75","382,75","375,00","205,50K","-1,70%"
"19.12.2018","381,75","385,00","385,25","381,50","107,24K","-0,97%"
"18.12.2018","385,50","383,75","386,50","383,25","131,88K","0,39%"
"17.12.2018","384,00","384,25","386,00","383,25","97,62K","1,92%"
"14.12.2018","376,75","378,00","379,00","374,25","0,36K","0,33%"
"13.12.2018","375,50","375,00","377,50","374,00","0,23K","-0,20%"
"12.12.2018","376,25","375,50","378,00","375,50","0,63K","0,33%"
"11.12.2018","375,00","373,75","376,50","372,75","1,37K","0,20%"
"10.12.2018","374,25","374,25","376,00","372,75","1,66K","0,07%"
"07.12.2018","374,00","371,75","374,75","371,50","2,24K","0,54%"
"06.12.2018","372,00","374,00","374,50","369,25","2,30K","-0,60%"
"05.12.2018","374,25","373,50","376,00","372,50","2,09K","0,00%"
"04.12.2018","374,25","370,00","374,25","369,50","2,93K","0,81%"
"03.12.2018","371,25","372,75","374,00","369,50","7,58K","1,30%"
"30.11.2018","366,50","360,75","366,75","360,50","17,99K","1,73%"
"29.11.2018","360,25","360,50","363,00","359,00","186,62K","-0,07%"
"28.11.2018","360,50","356,25","361,50","356,00","221,95K","1,12%"
"27.11.2018","356,50","356,00","358,50","355,50","248,13K","0,14%"
"26.11.2018","356,00","359,50","360,50","355,25","331,20K","-0,84%"
"23.11.2018","359,00","361,00","361,75","358,75","174,04K","-0,62%"
"22.11.2018","361,25","361,25","361,25","361,25","-","-0,14%"
"21.11.2018","361,75","361,25","363,25","360,00","184,08K","0,14%"
"20.11.2018","361,25","362,75","363,50","361,25","146,93K","-0,28%"
"19.11.2018","362,25","364,75","366,25","361,25","179,46K","-0,69%"
"16.11.2018","364,75","367,25","368,75","363,25","180,97K","-0,75%"
"15.11.2018","367,50","366,75","371,75","366,50","182,15K","0,14%"
"14.11.2018","367,00","366,00","368,00","365,75","121,77K","0,14%"
"13.11.2018","366,50","369,50","370,75","365,50","178,86K","-1,28%"
"12.11.2018","371,25","369,00","372,50","368,00","176,02K","0,41%"
"09.11.2018","369,75","372,75","374,00","368,25","212,42K","-1,00%"
"08.11.2018","373,50","372,00","379,00","366,00","432,34K","0,34%"
"07.11.2018","372,25","372,25","373,25","371,00","233,52K","-0,27%"
"06.11.2018","373,25","373,75","374,50","372,00","206,08K","-0,20%"
"05.11.2018","374,00","371,00","374,25","369,50","191,62K","0,81%"
"04.11.2018","371,00","371,00","371,00","371,00","-","-0,07%"
"02.11.2018","371,25","366,25","373,00","365,25","242,63K","1,23%"
"01.11.2018","366,75","363,25","371,00","363,00","304,75K","0,96%"
"31.10.2018","363,25","364,75","365,25","362,50","163,23K","-0,41%"
"30.10.2018","364,75","366,75","368,00","364,25","137,33K","-0,55%"
"29.10.2018","366,75","368,00","371,50","365,50","142,75K","-0,41%"
"28.10.2018","368,25","368,50","368,50","368,25","-","0,14%"
"26.10.2018","367,75","361,75","369,75","361,75","220,03K","1,87%"
"25.10.2018","361,00","367,75","368,25","360,50","262,81K","-1,97%"
"24.10.2018","368,25","369,50","369,75","367,75","114,26K","-0,54%"
"23.10.2018","370,25","369,25","372,50","368,00","136,63K","0,20%"
"22.10.2018","369,50","365,50","370,50","365,50","140,54K","1,03%"
"21.10.2018","365,75","365,50","365,75","365,50","-","-0,34%"
"19.10.2018","367,00","370,50","371,00","366,00","165,33K","-1,01%"
"18.10.2018","370,75","373,00","373,25","369,50","137,27K","-0,94%"
"17.10.2018","374,25","375,00","376,25","373,25","106,45K","-0,27%"
"16.10.2018","375,25","377,25","377,50","373,50","185,90K","-0,79%"
"15.10.2018","378,25","373,00","378,50","371,75","227,94K","1,34%"
"14.10.2018","373,25","373,00","373,25","373,00","-","-0,13%"
"12.10.2018","373,75","369,00","374,00","368,50","185,82K","1,22%"
"11.10.2018","369,25","362,00","373,00","360,25","233,12K","1,79%"
"10.10.2018","362,75","364,50","365,25","362,00","121,04K","-0,48%"
"09.10.2018","364,50","366,50","368,00","363,75","119,57K","-0,55%"
"08.10.2018","366,50","368,50","369,50","364,25","122,01K","-0,61%"
"07.10.2018","368,75","369,00","369,00","368,50","-","0,14%"
"05.10.2018","368,25","367,50","369,50","363,00","204,82K","0,20%"
"04.10.2018","367,50","364,75","368,50","364,75","130,83K","0,75%"
"03.10.2018","364,75","367,75","369,00","364,50","139,28K","-0,75%"
"02.10.2018","367,50","365,00","369,00","363,25","206,15K","0,48%"
"01.10.2018","365,75","356,75","366,50","356,50","214,37K","2,52%"
"30.09.2018","356,75","357,00","357,00","356,75","-","0,14%"
"28.09.2018","356,25","364,50","366,75","354,50","237,21K","-2,33%"
"27.09.2018","364,75","363,00","365,75","361,25","113,91K","0,48%"
"26.09.2018","363,00","363,50","364,75","361,25","137,90K","-0,21%"
"25.09.2018","363,75","360,25","364,25","357,50","187,87K","0,90%"
"24.09.2018","360,50","357,25","362,00","355,75","148,37K","0,91%"
"23.09.2018","357,25","357,50","357,50","357,00","-","0,00%"
"21.09.2018","357,25","352,50","357,75","352,25","156,11K","1,35%"
"20.09.2018","352,50","345,25","356,25","344,75","266,80K","1,95%"
"19.09.2018","345,75","343,00","346,75","343,00","151,07K","0,73%"
"18.09.2018","343,25","348,00","348,75","342,50","199,08K","-1,36%"
"17.09.2018","348,00","351,00","351,75","347,75","145,27K","-0,78%"
"16.09.2018","350,75","351,00","351,50","350,75","-","4,08%"
"14.09.2018","337,00","338,50","338,75","337,50","0,06K","0,22%"
"13.09.2018","336,25","344,50","344,50","337,00","0,13K","-1,54%"
"12.09.2018","341,50","354,25","354,50","340,50","0,41K","-3,87%"
"11.09.2018","355,25","357,25","357,25","354,75","0,29K","-0,07%"
"10.09.2018","355,50","353,25","356,00","353,00","1,26K","-2,94%"
"09.09.2018","366,25","366,50","366,75","366,25","-","3,39%"
"07.09.2018","354,25","352,75","355,75","351,00","0,69K","0,21%"
"06.09.2018","353,50","353,50","354,50","350,75","2,16K","0,50%"
"05.09.2018","351,75","356,00","356,00","351,00","3,51K","-0,78%"
"04.09.2018","354,50","351,50","355,25","347,25","4,87K","-3,08%"
"03.09.2018","365,75","365,25","366,00","365,25","-","4,20%"
"31.08.2018","351,00","341,00","352,00","340,75","17,11K","2,93%"
"30.08.2018","341,00","341,50","344,00","340,50","122,61K","-0,07%"
"29.08.2018","341,25","341,00","344,00","340,25","113,20K","0,07%"
"28.08.2018","341,00","345,75","347,75","340,75","143,20K","-1,66%"
"27.08.2018","346,75","348,50","348,75","343,00","139,29K","-0,50%"
"24.08.2018","348,50","346,50","350,00","346,25","124,75K","0,50%"
"23.08.2018","346,75","353,00","355,00","346,25","144,61K","-1,63%"
"22.08.2018","352,50","359,25","359,25","352,25","102,51K","-2,02%"
"21.08.2018","359,75","362,75","363,75","358,50","98,59K","-0,62%"
"20.08.2018","362,00","365,25","366,00","359,50","88,31K","-0,62%"
"17.08.2018","364,25","365,00","367,75","361,75","82,45K","-0,27%"
"16.08.2018","365,25","361,50","367,50","360,50","79,36K","1,04%"
"15.08.2018","361,50","362,25","363,50","359,00","102,54K","-0,21%"
"14.08.2018","362,25","356,50","363,00","356,50","101,21K","1,61%"
"13.08.2018","356,50","357,50","358,00","352,25","178,69K","-0,35%"
"10.08.2018","357,75","368,50","369,75","357,00","182,40K","-3,11%"
"09.08.2018","369,25","371,00","372,75","366,50","148,24K","-0,54%"
"08.08.2018","371,25","370,50","373,75","370,00","123,37K","0,13%"
"07.08.2018","370,75","371,00","373,25","368,75","167,09K","-0,07%"
"06.08.2018","371,00","370,00","371,75","368,25","80,95K","0,34%"
"03.08.2018","369,75","366,75","371,25","364,75","77,99K","0,82%"
"02.08.2018","366,75","365,00","372,75","364,75","161,08K","0,48%"
"01.08.2018","365,00","372,00","373,00","364,00","120,05K","-1,95%"
"31.07.2018","372,25","367,00","374,25","366,25","141,81K","1,36%"
"30.07.2018","367,25","364,00","369,25","363,50","127,46K","1,45%"
"27.07.2018","362,00","361,00","363,75","359,50","133,49K","0,14%"
"26.07.2018","361,50","361,00","365,75","360,25","146,38K","0,63%"
"25.07.2018","359,25","352,25","360,00","352,00","121,59K","2,06%"
"24.07.2018","352,00","355,25","356,50","351,50","105,61K","-1,47%"
"23.07.2018","357,25","356,00","358,50","354,50","75,40K","0,78%"
"22.07.2018","354,50","354,50","354,50","354,50","-","-0,21%"
"20.07.2018","355,25","351,25","355,75","349,75","69,61K","1,14%"
"19.07.2018","351,25","347,00","352,00","345,00","81,41K","1,15%"
"18.07.2018","347,25","346,25","349,00","346,00","81,87K","0,29%"
"17.07.2018","346,25","345,00","348,75","344,25","100,12K","1,32%"
"16.07.2018","341,75","340,00","345,75","338,75","95,29K","3,48%"
"13.07.2018","330,25","332,25","332,50","332,25","0,27K","-1,86%"
